Anomalous,Cluster,Day,Month,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0,0,28,4,0.181057593,0.180277478,0.25161024,0.477293771,0.589947918,0.581570076,0.563982993,0.572855399,0.576274983,0.576097166,0.577563748,0.575941534,0.54890743,0.553988725,0.785061682,0.974712078,1.0,1.0,1.0,0.90890177,0.525416053,0.0,0.287308251
0,0,29,4,0.000527737,0.0,0.073447648,0.357003166,0.468352756,0.480841292,0.476288284,0.467979688,0.474566942,0.471693377,0.470036036,0.41529675,0.481538112,0.407851112,0.674548592,0.807674497,0.99874707,1.0,1.0,0.997303505,0.760104928,0.306203085,0.128776387
0,0,30,4,0.000360411,0.0,0.084786881,0.33969131,0.475612206,0.48498892,0.472426645,0.463879599,0.471587599,0.478061967,0.455851722,0.401111129,0.482546922,0.339367916,0.623003714,0.83253465,0.999796147,1.0,1.0,1.0,0.808069291,0.373226663,0.482546922
0,1,1,5,0.170707725,0.179302338,0.201542829,0.431221692,0.545469426,0.567514171,0.561008815,0.574962256,0.571780615,0.574962256,0.574394516,0.574962256,0.0,0.431221692,0.661132275,0.863120778,1.0,1.0,1.0,1.0,1.0,1.0,0.997580814
0,1,2,5,0.546729729,0.228665674,0.180106503,0.174231198,0.172591479,0.0,0.574642771,0.524744976,0.571724079,0.575626726,0.575466394,0.576082664,0.575453807,0.572643523,0.752838789,0.925649843,1.0,1.0,1.0,0.999702532,0.747625627,0.895766201,0.77085923
0,2,3,5,0.862553913,0.28732541,0.185616603,0.175996802,0.148653266,0.0,0.525573358,0.585294076,0.823764521,0.862553913,0.74298611,0.739172669,0.721489097,0.765368862,0.913291316,0.999821367,1.0,0.982772502,0.79534592,0.539849111,0.444352404,0.243767013,0.183654012
0,0,4,5,0.180384479,0.178088662,0.264421743,0.562236929,0.610278406,0.682078134,0.569873163,0.576213242,0.574936531,0.57357638,0.574918272,0.569121069,0.560824568,0.608044501,0.867488628,1.0,1.0,1.0,1.0,0.743900823,0.577804925,0.0,0.252731514
0,0,5,5,0.000791929,0.0,0.067020445,0.329947905,0.474140537,0.479413982,0.478462425,0.444224808,0.462560106,0.473660431,0.468442841,0.467140322,0.453132946,0.442494708,0.737171075,0.989942585,1.0,1.0,1.0,1.0,0.780285249,0.306004046,0.130618718
0,0,6,5,0.0,0.004313509,0.098149021,0.4578619,0.532684231,0.582660788,0.477219868,0.479911542,0.48525988,0.484525543,0.484552537,0.48334748,0.416023388,0.395835901,0.724243801,0.943467858,1.0,1.0,1.0,0.985429088,0.481688511,0.313474194,0.136619451
0,0,7,5,0.000178615,0.0,0.080137893,0.362081398,0.466550603,0.478607567,0.477549441,0.481595195,0.466373877,0.479177246,0.480849964,0.404903485,0.481633597,0.338564983,0.611755951,0.832239067,0.999794801,1.0,1.0,1.0,0.953130161,0.384189667,0.306330862
0,1,8,5,0.176816227,0.180457368,0.213063949,0.0,0.545963323,0.574812285,0.574762849,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.59367922,0.806469522,0.999012256,1.0,1.0,1.0,1.0,1.0,0.983445507
0,1,9,5,0.315474946,0.096654004,0.007918825,0.0,0.062683574,0.3106538,0.481326901,0.483522311,0.635203512,0.659074301,0.532582248,0.478415903,0.483839619,0.488696246,0.723772608,0.976003607,1.0,1.0,1.0,1.0,1.0,1.0,0.990125098
0,2,10,5,0.835495863,0.147897749,0.019345454,0.0,0.093077779,0.319797278,0.723892834,0.893804697,0.99972628,0.999205752,0.997584771,0.867454805,0.782942072,0.843305112,0.993689236,1.0,1.0,1.0,0.998245525,0.72880453,0.343394372,0.147897749,0.02337683
0,0,11,5,0.181284396,0.180074637,0.2678701,0.525719016,0.744171744,0.820683593,0.606185954,0.574294513,0.575726473,0.575990519,0.573583416,0.575108781,0.542188261,0.570624946,0.844414773,0.999784445,1.0,1.0,1.0,0.765373014,0.505276527,0.0,0.283594467
0,0,12,5,0.000287359,0.0,0.09290757,0.387791108,0.471094445,0.474732813,0.47011928,0.479520181,0.480217365,0.482484969,0.482202659,0.480697712,0.431627891,0.45302999,0.729253267,0.988615626,1.0,1.0,1.0,0.998287212,0.696255441,0.312732153,0.130870345
0,0,13,5,0.000558574,0.0,0.060159521,0.338410512,0.467031789,0.480401012,0.480724867,0.479219236,0.481187051,0.478799797,0.470121287,0.460997286,0.481461152,0.38795898,0.492005295,0.827659311,1.0,1.0,1.0,0.999823124,0.743669893,0.321508166,0.130739046
0,0,14,5,0.179115356,0.179369158,0.235953604,0.45857341,0.566404205,0.575105895,0.573261252,0.570213815,0.565816456,0.561968443,0.5622357,0.535758952,0.0,0.431221692,0.593646321,0.782479631,0.997314339,1.0,1.0,1.0,0.985164944,0.573703769,0.4545623
0,1,15,5,0.175809986,0.181777238,0.208096779,0.0,0.573787085,0.547498612,0.504532097,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.728107361,0.86248693,1.0,1.0,1.0,1.0,1.0,1.0,0.987900983
0,1,16,5,0.439235801,0.247466539,0.179119793,0.177937937,0.220391803,0.0,0.471620874,0.561995173,0.573941891,0.576206497,0.577286644,0.573798345,0.526198953,0.544350046,0.712676881,0.826914479,0.994554882,1.0,1.0,1.0,0.995210872,0.766914935,0.860055973
0,2,17,5,0.306425666,0.12772689,0.005039511,0.0,0.027585067,0.306425666,0.467911697,0.73135294,0.908960933,0.964404708,0.804214846,0.80451766,0.640515899,0.690428751,0.867034466,1.0,0.994310728,0.859490586,0.737679879,0.635548087,0.367670589,0.131140947,0.001505775
0,0,18,5,0.002204875,0.0,0.096043343,0.371644557,0.482838922,0.483289067,0.482760977,0.48167857,0.481901055,0.48420295,0.483824676,0.476974294,0.47181452,0.5171286,0.830563625,0.999477154,1.0,1.0,1.0,0.916307306,0.433585531,0.479639431,0.132311913
0,0,19,5,0.000149975,0.0,0.077955959,0.351142547,0.470709987,0.47936331,0.482677334,0.481247398,0.484552378,0.482910994,0.482066757,0.47306385,0.457919017,0.373414179,0.738147783,0.972408377,1.0,1.0,1.0,0.996371766,0.709764898,0.312330453,0.130660214
0,0,20,5,0.179827219,0.179440116,0.240111566,0.451788492,0.569886628,0.573630494,0.571646087,0.567721316,0.561219753,0.547518796,0.566440591,0.536258325,0.574962256,0.44321375,0.624620337,0.862443384,1.0,1.0,1.0,1.0,0.782040746,0.462430308,0.0
0,0,21,5,0.0,0.000928694,0.068813484,0.338152346,0.465299121,0.483688426,0.480449644,0.453639064,0.470577107,0.481427072,0.480975256,0.387325177,0.482229827,0.351672132,0.570940666,0.817654712,0.999980674,1.0,1.0,1.0,0.948352259,0.433065215,0.377363703
0,1,22,5,0.0,0.010127705,0.047062864,0.311435127,0.44440895,0.446871028,0.481406965,0.481412176,0.485447922,0.4723028,0.473447251,0.440935434,0.417724952,0.38728661,0.643043696,0.731696115,0.833473512,0.833473512,0.9966838,1.0,1.0,0.999661082,0.713922904
0,1,23,5,0.442780592,0.271303312,0.180304402,0.169975734,0.232131589,0.0,0.516864345,0.565068457,0.577267636,0.571787665,0.573998721,0.577032735,0.574558338,0.572609382,0.743664086,0.882524386,0.992468575,0.999468559,1.0,1.0,1.0,0.998552402,0.783686533
0,0,26,5,0.181193565,0.179532383,0.265890997,0.599902462,0.642294296,0.71870282,0.569549696,0.574531781,0.577105584,0.574133298,0.688474446,0.650804669,0.566472953,0.585478831,0.850810553,1.0,1.0,1.0,0.999993992,0.842939967,0.488743913,0.0,0.28677279
0,0,27,5,0.181356068,0.180380506,0.231584678,0.451551865,0.572822582,0.572805533,0.573377557,0.568591681,0.569249392,0.555438624,0.562339171,0.571967217,0.54767582,0.494311737,0.675697534,0.862443384,1.0,1.0,0.999707991,0.790136594,0.474005354,0.0,0.215124679
0,0,28,5,0.0,0.000219519,0.08336531,0.374130873,0.470820957,0.480028024,0.480437251,0.477226089,0.479648181,0.481359572,0.482805527,0.481719203,0.393480262,0.418330797,0.72755598,0.979124973,1.0,1.0,1.0,1.0,0.93907925,0.504922538,0.434895062
0,1,29,5,0.168929914,0.180705359,0.191745621,0.431221692,0.570256625,0.562052501,0.570880886,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.447855817,0.638291268,0.86243297,0.999847154,1.0,1.0,1.0,1.0,1.0,0.986421565
0,1,30,5,0.436384897,0.248346639,0.180808228,0.173940815,0.22243214,0.0,0.490990049,0.562516369,0.575017416,0.576401369,0.56794709,0.534969898,0.570875656,0.554841259,0.570451219,0.71870282,0.816420925,0.975170266,0.999999671,1.0,1.0,1.0,1.0
0,0,1,6,0.1795551,0.17703938,0.253141445,0.474993149,0.573812374,0.570687399,0.566921361,0.574859242,0.572895676,0.567960575,0.572824562,0.576637756,0.564273451,0.583481402,0.832290691,0.99905578,1.0,1.0,1.0,0.782493818,0.443015387,0.0,0.174615927
0,0,2,6,0.181336335,0.180533959,0.252841797,0.469905593,0.570764822,0.571172007,0.57165898,0.57364998,0.573250248,0.574305258,0.573765931,0.570690959,0.53400164,0.543333741,0.786846896,0.993946803,1.0,1.0,1.0,0.795348032,0.539457462,0.0,0.27029462
0,0,3,6,0.179704718,0.178021049,0.252448041,0.481783406,0.564473044,0.571119175,0.575450352,0.568077121,0.569660274,0.566517953,0.562345675,0.570100353,0.554188109,0.484900688,0.73512361,0.872982249,1.0,1.0,1.0,0.999704693,0.786575024,0.442627784,0.0
0,0,4,6,0.0,0.001088135,0.064242429,0.350738186,0.477218661,0.481512687,0.463370481,0.479172952,0.479628804,0.475055717,0.480939066,0.479273288,0.482187828,0.326071499,0.476475746,0.77518697,0.997258589,1.0,1.0,1.0,0.978794114,0.371161586,0.377374063
0,1,5,6,0.172234704,0.180985575,0.197165847,0.0,0.533814856,0.552840347,0.560360604,0.562476718,0.548233736,0.574962256,0.574962256,0.574071194,0.0,0.445233174,0.681899665,0.79973353,0.862443384,0.967583547,1.0,1.0,1.0,1.0,0.998736028
0,1,6,6,0.432613225,0.229465284,0.180944284,0.174884183,0.168488009,0.0,0.529785625,0.545348973,0.5746982,0.574188725,0.573655562,0.57320137,0.566053844,0.555023627,0.57322888,0.71560871,0.731633643,0.858722852,0.99519358,1.0,1.0,1.0,0.999967863
0,2,7,6,1.0,0.148519447,0.023908309,0.016884354,0.0,0.150962942,0.356188838,0.496246123,0.688593005,0.714223688,0.749322745,0.520490734,0.501052118,0.502362892,0.679233488,0.720041102,0.857686177,0.857686177,0.779731489,0.681005368,0.370755957,0.150962942,0.011434304
0,0,8,6,0.01057927,0.009162135,0.089396212,0.463706993,0.502528509,0.518987834,0.46437546,0.521386489,0.498247578,0.521747414,0.519630516,0.499401204,0.521747414,0.473091418,0.608626438,0.773856193,0.822223666,1.0,0.797416464,0.789080769,0.335190123,0.148632832,0.0
0,0,9,6,0.181306451,0.180744154,0.246398501,0.520073994,0.56826612,0.57844377,0.569572167,0.572310108,0.569296983,0.572450474,0.57472986,0.576264561,0.50697999,0.560873663,0.78093522,0.864324517,1.0,1.0,1.0,0.974416655,0.716472974,0.0,0.287481128
0,0,10,6,0.001017186,0.0,0.077427506,0.338578523,0.47766059,0.484422698,0.481865035,0.477220342,0.479232923,0.478223567,0.475601668,0.467507916,0.481987087,0.416543337,0.662643898,0.875117406,0.99986367,1.0,1.0,0.993873309,0.567579511,0.376628486,0.132165744
0,0,11,6,0.000802283,0.0,0.06385747,0.320294562,0.475745519,0.481226494,0.477396606,0.470121661,0.471484569,0.47961239,0.479462045,0.41054863,0.481792869,0.351543813,0.731952454,0.851231787,1.0,1.0,1.0,1.0,0.995957553,0.669652725,0.31652416
0,1,12,6,0.179519144,0.181435322,0.198421046,0.0,0.574962256,0.574220474,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.432357976,0.638839675,0.849693135,0.976045637,1.0,1.0,1.0,1.0,1.0,0.991395907
0,1,13,6,0.431221692,0.245731105,0.181177645,0.176829159,0.184360001,0.0,0.0,0.563362982,0.55468874,0.574958377,0.575015896,0.571659604,0.557562228,0.533938299,0.570354638,0.734188787,0.732457142,0.770300758,0.862443384,0.997979445,1.0,1.0,0.998254786
0,2,14,6,0.817013206,0.157709588,0.030005276,0.025166375,0.0,0.157709588,0.420813967,0.616595801,0.764059931,0.814128737,0.79275696,0.732035389,0.663663237,0.766789064,0.748866025,0.964426725,0.942540708,0.988553468,1.0,0.904621842,0.328518052,0.157709588,0.017444896
0,0,15,6,0.179084068,0.173849387,0.26774557,0.52736745,0.754441523,0.768957087,0.676309799,0.568185917,0.571420288,0.566548223,0.763858925,0.645049103,0.57220358,0.644302243,0.873536887,1.0,1.0,1.0,1.0,0.817374175,0.498977481,0.0,0.214995273
0,0,16,6,0.000968414,0.0,0.080383566,0.361481082,0.470731734,0.477348384,0.480294652,0.475940135,0.478011152,0.477796499,0.476258502,0.470722283,0.478097409,0.648159838,0.773394245,0.832192974,0.999321991,1.0,1.0,0.946406177,0.742986939,0.306140274,0.130789374
0,0,17,6,0.00064545,0.0,0.062760158,0.34652697,0.487652493,0.477138511,0.478047008,0.475150754,0.472620637,0.475935971,0.473546327,0.465495935,0.459731279,0.376619995,0.706760931,0.89646127,1.0,1.0,1.0,0.995184259,0.570101484,0.37827263,0.13182442
0,0,18,6,0.001144477,0.0,0.047035806,0.306095055,0.475922396,0.480989759,0.479823168,0.478453428,0.432597056,0.449168596,0.478351668,0.460440807,0.476270557,0.385277231,0.719627418,0.869683011,0.999637612,0.999928679,1.0,1.0,0.969873761,0.490942767,0.314778054
0,1,19,6,0.178611839,0.18127576,0.194536777,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.569009116,0.574935327,0.0,0.443329538,0.608495281,0.774350062,0.862443384,0.973716371,0.999862181,1.0,1.0,1.0,0.888741279
0,1,20,6,0.437839477,0.273379163,0.182329786,0.174789097,0.179287784,0.0,0.485790642,0.548975823,0.574402656,0.572335328,0.57525333,0.574488015,0.562816333,0.566993764,0.597480919,0.805742965,0.795171627,0.833090277,0.944037216,0.999614577,1.0,1.0,0.995035014
0,2,21,6,0.4642655,0.177229157,0.021360741,0.013445292,0.0,0.185595673,0.497415355,0.604517266,0.640520693,0.824961634,0.659749749,0.621786396,0.617300874,0.774613148,0.971126621,0.921220992,1.0,0.980195313,0.894891811,0.605697537,0.481774104,0.185595673,0.013026998
0,0,22,6,0.180885985,0.179283461,0.259133342,0.512244974,0.56079203,0.563159755,0.5703237,0.574385098,0.57632232,0.577254191,0.577059559,0.576311965,0.575894974,0.587109115,0.807645406,0.995347426,0.99987762,0.99992605,1.0,0.788112878,0.504452062,0.0,0.279211264
0,0,23,6,0.002360901,0.0,0.090997281,0.374088426,0.47577785,0.747230142,0.710566798,0.464727745,0.482368964,0.481724695,0.470028373,0.466608144,0.480624743,0.519494125,0.835407379,1.0,1.0,1.0,1.0,0.996338885,0.663440519,0.356147918,0.132316004
0,0,24,6,0.000493606,0.0,0.071564614,0.340247544,0.483261545,0.475912704,0.471341859,0.472529906,0.464838199,0.464184392,0.475934426,0.440501741,0.481184895,0.444881828,0.723242646,0.851572313,0.998580173,0.999874809,1.0,0.999863083,0.730494171,0.339296229,0.130275938
0,0,25,6,1.3e-05,0.0,0.043077253,0.306579423,0.45863236,0.480795034,0.398226244,0.464320738,0.474852362,0.480813356,0.481819343,0.481819343,0.481819343,0.365413487,0.554309092,0.825832716,0.862220263,0.998887595,1.0,1.0,0.987921111,0.403654901,0.481402369
0,1,26,6,0.172587714,0.179270761,0.183877186,0.0,0.482450401,0.539156942,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.435480421,0.57445739,0.776457545,0.862443384,0.865403315,0.996844874,1.0,1.0,1.0,0.966507267
0,1,27,6,0.447968562,0.279166537,0.184831617,0.179278094,0.165575055,0.0,0.0,0.511585999,0.570129459,0.576848478,0.57396125,0.577623471,0.569849791,0.575278613,0.787067189,0.991796402,1.0,1.0,1.0,1.0,1.0,1.0,0.796094634
0,0,29,6,0.180367834,0.17775231,0.248167187,0.448402487,0.565703497,0.569522498,0.57572815,0.571982167,0.575256094,0.576128506,0.572350451,0.57144062,0.56600644,0.576000215,0.785666834,0.974751453,0.997074838,0.994680211,1.0,0.842989027,0.452205248,0.0,0.227301882
0,0,30,6,0.181371872,0.180821589,0.239536051,0.477346523,0.564030142,0.574910762,0.553604265,0.555726449,0.555637934,0.570362442,0.570876384,0.550782687,0.530870464,0.508720768,0.717679418,0.878599088,0.999632001,0.999855613,1.0,0.96759998,0.797944589,0.0,0.287481128
0,0,1,7,0.178425101,0.179761051,0.245930078,0.491174942,0.562162274,0.574718726,0.544957956,0.559131802,0.57161425,0.570459399,0.557153936,0.570261302,0.528430728,0.538246542,0.786316643,0.971503977,0.999820306,0.999820306,0.999820306,1.0,0.783087103,0.452667503,0.0
0,0,2,7,0.0,0.004733039,0.065252513,0.311243482,0.475145292,0.486432942,0.467723918,0.485304709,0.457155676,0.483566954,0.484738785,0.484188464,0.459004353,0.467603778,0.72155996,0.833427164,0.956924398,0.994518549,0.999999713,1.0,0.999513087,0.69114497,0.456781963
0,1,4,7,0.465067861,0.271064468,0.181670362,0.179459222,0.173135531,0.193987286,0.0,0.0,0.529078408,0.555840204,0.519342628,0.554025676,0.564835273,0.572644465,0.695881385,0.862443384,0.996939286,0.889407053,0.937936902,1.0,1.0,0.998097576,0.770504659
0,2,5,7,0.465426749,0.286144114,0.178909887,0.17392871,0.161983837,0.287481128,0.488462842,0.559577873,0.577679103,0.586268916,0.680656397,0.71870282,0.71870282,0.826120661,0.917683808,1.0,0.965553296,0.977136404,0.999660967,0.790847997,0.478977445,0.0,0.210362641
0,0,6,7,0.180312229,0.178672535,0.259419903,0.521815667,0.727932474,0.754510461,0.558218229,0.575213635,0.572850123,0.565512313,0.568885941,0.573311327,0.571509835,0.725666995,0.863329179,1.0,1.0,1.0,1.0,0.783910409,0.467944139,0.0,0.223820761
0,0,7,7,0.002421204,0.0,0.092860261,0.423714239,0.529196229,0.678511629,0.450617704,0.483168685,0.481539294,0.482515018,0.478935451,0.48103831,0.481774008,0.500634591,0.720396394,0.999857949,1.0,1.0,1.0,0.998648329,0.638682653,0.307355599,0.132311834
0,0,8,7,0.00090416,0.0,0.056637192,0.317937013,0.472833618,0.486175487,0.474792703,0.479705285,0.481113078,0.479745706,0.479823612,0.480483072,0.456561135,0.463926992,0.717491466,0.927147519,1.0,1.0,1.0,0.998151712,0.573407864,0.334001073,0.132765831
0,0,9,7,0.181075742,0.180801625,0.20575123,0.0,0.500800358,0.572981292,0.494564793,0.574962766,0.574962766,0.574962766,0.574962766,0.574962766,0.0,0.431222074,0.643059873,0.793914294,0.939665634,0.999943279,1.0,0.999089859,0.782189859,0.489089091,0.0
0,1,10,7,0.178079798,0.180526485,0.179499076,0.0,0.512956496,0.564786894,0.574962256,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.464951841,0.567338222,0.827824937,0.862443384,0.862443384,0.998477265,1.0,1.0,1.0,0.990344776
0,1,11,7,0.433654718,0.251084123,0.18178307,0.175531688,0.16710577,0.0,0.537541507,0.554615041,0.564501841,0.574810543,0.564640545,0.572731904,0.571278893,0.571086245,0.732672481,0.85868164,0.785137322,0.856489349,0.862443384,0.999569429,1.0,1.0,0.98807548
0,2,12,7,0.857138972,0.15531679,0.032059397,0.017923546,0.0,0.330772336,0.394237327,0.520795244,0.681683426,0.757209892,0.700902211,0.723776401,0.760193134,0.806937699,0.857138972,1.0,0.860583553,0.937402309,0.989896017,0.710576637,0.36358345,0.155212668,0.026308355
0,0,13,7,0.178900156,0.173618124,0.261752016,0.511128693,0.709924493,0.71870282,0.566759362,0.574522699,0.577435906,0.575555736,0.574235044,0.576730177,0.556786843,0.57087892,0.794211489,0.995466405,1.0,1.0,1.0,0.785167474,0.488079183,0.0,0.250279864
0,0,14,7,0.001361149,0.0,0.062566678,0.38581417,0.45419612,0.480716912,0.481918569,0.464014259,0.460102036,0.463832534,0.471817706,0.468272533,0.481727624,0.419376601,0.708433278,0.890423357,0.999940245,0.999976543,1.0,0.942114414,0.437160233,0.311920788,0.131185751
0,0,15,7,0.000693312,0.0,0.069766945,0.338474684,0.483689609,0.480126466,0.476318328,0.480715244,0.47939794,0.478033069,0.472610559,0.457875753,0.45653337,0.46058784,0.742519461,0.97557782,1.0,1.0,1.0,0.99997134,0.729117429,0.341971472,0.130891145
0,0,16,7,0.0,0.000968955,0.055575459,0.306416717,0.409364394,0.4772366,0.468684339,0.477559713,0.48167715,0.480868913,0.46761676,0.462422471,0.481697755,0.306416717,0.547842909,0.788338727,0.987134236,0.998856023,1.0,1.0,0.999436456,0.711557863,0.318829168
0,1,17,7,0.186654513,0.18062017,0.199773115,0.0,0.0,0.574962256,0.574962256,0.560444823,0.541106895,0.567436318,0.574962256,0.574962256,0.0,0.442330914,0.573941856,0.767724407,0.967623713,1.0,1.0,1.0,1.0,1.0,1.0
0,1,18,7,0.438830164,0.235816107,0.181552379,0.179541387,0.191767685,0.0,0.0,0.555553719,0.545725815,0.574907709,0.575724641,0.573914453,0.562160219,0.553918621,0.665925229,0.831865395,0.85044488,0.862443384,0.9717395,1.0,1.0,1.0,0.994803349
0,2,19,7,0.837294301,0.148212501,0.023131715,0.008193023,0.0,0.320048532,0.505838173,0.725061609,0.968916758,0.99800542,0.982929258,0.935444407,0.858233454,0.835556627,0.993436936,1.0,1.0,0.999999934,0.990966352,0.735580907,0.349119662,0.148212501,0.027559897
0,0,20,7,0.181072246,0.17991837,0.262131778,0.489382873,0.574956041,0.572148073,0.565794144,0.572753792,0.571545186,0.570281553,0.574109685,0.571875652,0.574694195,0.576077752,0.807799192,0.997248701,1.0,1.0,0.998911241,0.800288133,0.492274581,0.0,0.204893581
0,0,21,7,0.180304245,0.180019426,0.251483919,0.491498305,0.572425893,0.569032809,0.56551383,0.574289098,0.571433592,0.574087119,0.575816432,0.565971905,0.565952011,0.54200296,0.787301343,0.947594102,1.0,1.0,1.0,0.998649504,0.657820834,0.50381634,0.0
0,0,22,7,0.176790292,0.177985915,0.246201311,0.492196652,0.562489596,0.570405712,0.572011556,0.573515191,0.574003742,0.569890773,0.566068698,0.548341493,0.574858978,0.510460112,0.695500673,0.862288468,0.994668029,0.998986469,0.999820375,1.0,0.790082145,0.454272402,0.0
0,0,23,7,0.0,0.003305448,0.083483073,0.447009306,0.463065638,0.487427454,0.462597071,0.484947166,0.462667054,0.473977392,0.454252354,0.47800835,0.484910545,0.386629118,0.646630213,0.833316365,1.0,1.0,1.0,1.0,0.998929491,0.701712461,0.441132311
0,1,24,7,0.174539742,0.179666109,0.200168577,0.0,0.465843753,0.569479826,0.574420265,0.574962256,0.574962256,0.574962256,0.574962256,0.574905833,0.574962256,0.433736512,0.5971272,0.789197212,0.862443384,0.872964327,0.998002553,1.0,1.0,1.0,0.997083244
0,1,25,7,0.431221692,0.267217185,0.179871588,0.172737654,0.151493008,0.0,0.563880394,0.555802738,0.574403649,0.573106547,0.573158999,0.576074804,0.573643357,0.574369087,0.730373917,0.848746718,0.862443384,0.862443384,0.99621625,0.999987989,1.0,1.0,1.0
0,2,26,7,0.456612909,0.213713187,0.027446505,0.02089541,0.0,0.209865957,0.563944634,0.667984264,0.698380315,0.689039936,0.712014852,0.702826993,0.692562086,0.691775885,0.981464688,1.0,0.939380222,0.939380222,0.883891123,0.577533425,0.697996566,0.214979233,0.020845473
0,0,27,7,0.006025852,0.0,0.119592998,0.515141236,0.70978184,0.685787246,0.514740368,0.482215718,0.475457787,0.475429454,0.482949502,0.488771497,0.475707812,0.58832855,0.833237389,1.0,1.0,1.0,1.0,0.944523909,0.434446721,0.482536946,0.136199258
0,0,28,7,0.001295138,0.0,0.081886226,0.373766628,0.491790279,0.464609951,0.481297864,0.480424484,0.480028507,0.483444569,0.48322136,0.4831537,0.461448663,0.452127841,0.740822167,0.9793723,1.0,1.0,1.0,0.968138624,0.56005179,0.444893933,0.130715011
0,0,29,7,0.00050816,0.0,0.058895653,0.336070027,0.476854704,0.484327452,0.441249412,0.478484578,0.458346944,0.473056679,0.474972868,0.44214666,0.466178106,0.380554719,0.684454477,0.819298083,0.999630562,1.0,1.0,0.996523388,0.575222325,0.343455951,0.13058979
0,0,30,7,0.0,0.001616328,0.086910995,0.361016065,0.470646026,0.477932309,0.477188834,0.481260556,0.479837806,0.475298651,0.476874157,0.464559435,0.483378627,0.470113789,0.661504656,0.82438145,0.999993657,1.0,1.0,1.0,0.997866101,0.538627388,0.399789443
0,1,31,7,0.178146199,0.181005467,0.200759949,0.0,0.475818979,0.570036431,0.568164159,0.574962256,0.574962256,0.574962256,0.571215513,0.574962256,0.0,0.431221692,0.66997103,0.80000712,0.935314813,0.992242422,1.0,0.974217036,0.952639401,0.993826495,0.999844394
0,1,1,8,0.431153994,0.255264302,0.181243768,0.178396204,0.177144458,0.0,0.574871993,0.558258324,0.55883286,0.567748481,0.565672631,0.572183989,0.569357225,0.555623958,0.691678908,0.766746539,0.759549575,0.834917916,0.902321847,0.999319318,0.99984301,0.99984301,1.0
0,2,2,8,0.862443384,0.286790506,0.179994859,0.170102291,0.203903384,0.0,0.512914876,0.608272631,0.723604453,0.7907205,0.764075249,0.691996451,0.718030837,0.779382673,0.862443384,0.991482661,1.0,1.0,0.956083056,0.794992216,0.450613504,0.287481128,0.177817135
0,0,3,8,0.180795334,0.177239069,0.257717437,0.505041401,0.575223883,0.591642344,0.566222414,0.56747788,0.57223291,0.574578579,0.566017704,0.574463742,0.575232785,0.60667289,0.845116363,0.999893911,1.0,1.0,0.999780937,0.787390133,0.495403152,0.0,0.233178327
0,0,4,8,0.000940833,0.0,0.085480483,0.38809839,0.461970546,0.476313631,0.480613887,0.476341625,0.480610344,0.481534668,0.477588963,0.48337456,0.410931871,0.461499882,0.71206963,0.942675005,1.0,1.0,1.0,0.984851435,0.562621694,0.321494311,0.132140656
0,0,5,8,0.001670084,0.0,0.073127181,0.30842452,0.482354475,0.480544522,0.480970109,0.480344656,0.481200808,0.480308949,0.479714471,0.464343729,0.409708847,0.435014899,0.680196454,0.881407085,0.999765936,0.999781047,0.999781047,1.0,0.736357538,0.324858462,0.130925742
0,0,6,8,0.0,0.004664213,0.082870625,0.360339713,0.450498601,0.483905833,0.479786902,0.462637335,0.464463914,0.48215848,0.4717001,0.45970863,0.476220362,0.376249764,0.713701171,0.966501039,1.0,1.0,1.0,1.0,0.999711685,0.6953736,0.384431438
0,1,7,8,0.177805227,0.181218742,0.192727806,0.0,0.514725732,0.56436393,0.574962256,0.0,0.574962256,0.548811346,0.574962256,0.574962256,0.574962256,0.441822384,0.691345627,0.827639615,0.862443384,0.877221124,0.999657134,1.0,1.0,1.0,0.992735892
0,1,8,8,0.43122649,0.26302594,0.181446662,0.173462159,0.163694393,0.0,0.513617969,0.554425129,0.559177481,0.561719204,0.564855891,0.569116047,0.569485731,0.57343301,0.575499055,0.706155109,0.74773897,0.862443384,0.96335815,0.999990484,1.0,1.0,0.999747025
0,2,9,8,0.846911657,0.154990305,0.035438656,0.017550163,0.0,0.154990305,0.404736655,0.666396423,0.678695663,0.836865129,0.736428461,0.671068019,0.666396423,0.713753236,0.843354621,0.997793445,0.999836998,1.0,0.99891078,0.762451637,0.335413412,0.154990305,0.035931665
0,0,10,8,0.001966974,0.0,0.10662254,0.45139398,0.524106015,0.657110773,0.449735983,0.481512314,0.484074569,0.483252749,0.478201436,0.481268512,0.482415524,0.478166099,0.815189839,0.999662581,1.0,1.0,0.999266981,0.738905037,0.366007536,0.131469981,0.003159427
